time,high,last,timestamp,bid,vwap,volume,low,ask,open,time
2021-12-15 18:21:40,48785.37,47243.03,1639592501,47220.3,47633.59,2005.51532559,46464.0,47243.03,48386.95,2021-12-15 18:21:41
2021-12-15 18:22:00,48785.37,47257.75,1639592521,47243.18,47633.6,2005.51573559,46464.0,47264.8,48386.95,2021-12-15 18:22:01
2021-12-15 18:22:20,48785.37,47329.06,1639592543,47319.75,47633.59,2005.62640254,46464.0,47332.43,48386.95,2021-12-15 18:22:23
2021-12-15 18:22:40,48785.37,47326.58,1639592563,47329.78,47633.54,2005.9276062,46464.0,47348.06,48386.95,2021-12-15 18:22:43
2021-12-15 18:23:00,48785.37,47303.65,1639592582,47286.9,47633.9,2005.1486162,46464.0,47312.35,48386.95,2021-12-15 18:23:02
2021-12-15 18:23:20,48785.37,47331.63,1639592606,47340.83,47634.32,2004.25181203,46464.0,47359.0,48386.95,2021-12-15 18:23:26
2021-12-15 18:23:40,48785.37,47326.16,1639592624,47329.17,47634.44,2004.02662465,46464.0,47356.76,48386.95,2021-12-15 18:23:44
2021-12-15 18:24:00,48785.37,47389.22,1639592648,47368.63,47634.4,2004.32055425,46464.0,47389.23,48386.95,2021-12-15 18:24:08
2021-12-15 18:24:20,48785.37,47351.76,1639592668,47336.46,47633.82,2009.27244893,46464.0,47356.11,48386.95,2021-12-15 18:24:28
2021-12-15 18:24:40,48785.37,47355.64,1639592686,47340.26,47633.83,2009.26729439,46464.0,47355.64,48386.95,2021-12-15 18:24:46
2021-12-15 18:25:00,48785.37,47393.27,1639592706,47352.02,47633.88,2009.33154337,46464.0,47374.27,48386.95,2021-12-15 18:25:06
2021-12-15 18:25:20,48785.37,47356.1,1639592730,47330.01,47633.84,2009.58237714,46464.0,47356.11,48386.95,2021-12-15 18:25:30
2021-12-15 18:25:40,48785.37,47356.1,1639592741,47359.66,47633.84,2009.58237714,46464.0,47388.08,48386.95,2021-12-15 18:25:41
2021-12-15 18:26:00,48785.37,47321.98,1639592761,47322.23,47633.8,2009.89803154,46464.0,47342.13,48386.95,2021-12-15 18:26:01
2021-12-15 18:26:20,48785.37,47342.08,1639592788,47334.19,47633.78,2010.0532558,46464.0,47353.07,48386.95,2021-12-15 18:26:28
2021-12-15 18:26:40,48785.37,47347.23,1639592811,47351.91,47633.53,2011.7484059,46464.0,47369.69,48386.95,2021-12-15 18:26:51
2021-12-15 18:27:00,48785.37,47347.23,1639592822,47343.51,47633.53,2011.7484059,46464.0,47364.95,48386.95,2021-12-15 18:27:02
2021-12-15 18:27:20,48785.37,47301.35,1639592842,47268.3,47634.15,2010.96307447,46464.0,47294.54,48386.95,2021-12-15 18:27:22
2021-12-15 18:27:40,48785.37,47303.2,1639592861,47274.78,47634.14,2011.00592008,46464.0,47300.0,48386.95,2021-12-15 18:27:41
2021-12-15 18:28:00,48785.37,47299.43,1639592884,47272.35,47634.13,2011.06934008,46464.0,47299.96,48386.95,2021-12-15 18:28:04
2021-12-15 18:28:20,48785.37,47299.99,1639592903,47289.73,47634.11,2011.1923647,46464.0,47299.99,48386.95,2021-12-15 18:28:23
2021-12-15 18:28:40,48785.37,47304.11,1639592926,47299.3,47634.04,2011.60674841,46464.0,47318.78,48386.95,2021-12-15 18:28:46
2021-12-15 18:29:00,48785.37,47273.95,1639592946,47267.27,47633.99,2011.9088609,46464.0,47284.15,48386.95,2021-12-15 18:29:06
2021-12-15 18:29:20,48785.37,47293.57,1639592965,47276.9,47633.88,2012.49855513,46464.0,47295.65,48386.95,2021-12-15 18:29:25
2021-12-15 18:29:40,48785.37,47297.25,1639592985,47297.55,47633.86,2012.64117985,46464.0,47319.76,48386.95,2021-12-15 18:29:45
2021-12-15 18:30:00,48785.37,47319.43,1639593007,47303.01,47633.86,2012.65312985,46464.0,47319.51,48386.95,2021-12-15 18:30:07
2021-12-15 18:30:20,48785.37,47317.54,1639593027,47298.53,47633.81,2012.93868985,46464.0,47317.54,48386.95,2021-12-15 18:30:27
2021-12-15 18:30:40,48785.37,47326.96,1639593050,47332.36,47633.67,2013.90307902,46464.0,47347.36,48386.95,2021-12-15 18:30:50
2021-12-15 18:31:00,48785.37,47357.36,1639593070,47362.55,47633.66,2013.91792902,46464.0,47373.77,48386.95,2021-12-15 18:31:10
2021-12-15 18:31:20,48785.37,47376.77,1639593081,47362.89,47634.32,2012.46609443,46464.0,47380.67,48386.95,2021-12-15 18:31:21
2021-12-15 18:31:40,48785.37,47370.17,1639593101,47347.6,47634.32,2012.52308419,46464.0,47370.17,48386.95,2021-12-15 18:31:41
2021-12-15 18:32:00,48785.37,47379.47,1639593123,47356.26,47634.32,2012.52966821,46464.0,47379.47,48386.95,2021-12-15 18:32:03
2021-12-15 18:32:20,48785.37,47369.97,1639593143,47349.78,47634.29,2012.78988828,46464.0,47366.37,48386.95,2021-12-15 18:32:23
2021-12-15 18:32:40,48785.37,47383.33,1639593165,47361.87,47633.52,2019.07325158,46464.0,47380.27,48386.95,2021-12-15 18:32:45
2021-12-15 18:33:00,48785.37,47394.93,1639593185,47365.95,47633.47,2019.41249216,46464.0,47394.92,48386.95,2021-12-15 18:33:05
2021-12-15 18:33:20,48785.37,47382.47,1639593205,47375.64,47633.48,2019.40997551,46464.0,47390.77,48386.95,2021-12-15 18:33:25
2021-12-15 18:33:40,48785.37,47406.67,1639593228,47394.33,47634.12,2019.10640767,46464.0,47413.87,48386.95,2021-12-15 18:33:48
2021-12-15 18:34:00,48785.37,47392.37,1639593248,47382.08,47634.11,2019.20083483,46464.0,47392.37,48386.95,2021-12-15 18:34:08
2021-12-15 18:34:20,48785.37,47395.97,1639593260,47374.17,47634.11,2019.20470483,46464.0,47395.96,48386.95,2021-12-15 18:34:20
2021-12-15 18:34:40,48785.37,47366.55,1639593290,47352.06,47635.8,2016.31806637,46464.0,47370.65,48386.95,2021-12-15 18:34:50
2021-12-15 18:35:00,48785.37,47370.65,1639593310,47352.28,47635.8,2016.31972637,46464.0,47370.63,48386.95,2021-12-15 18:35:10
2021-12-15 18:35:20,48785.37,47382.63,1639593321,47382.64,47635.78,2016.49829405,46464.0,47400.17,48386.95,2021-12-15 18:35:21
2021-12-15 18:35:40,48785.37,47413.56,1639593341,47417.72,47635.8,2016.57323969,46464.0,47429.0,48386.95,2021-12-15 18:35:41
2021-12-15 18:36:00,48785.37,47479.0,1639593363,47443.48,47636.04,2019.08966062,46464.0,47480.91,48386.95,2021-12-15 18:36:03
2021-12-15 18:36:20,48785.37,47421.4,1639593383,47411.04,47635.99,2020.03157799,46464.0,47421.41,48386.95,2021-12-15 18:36:23
2021-12-15 18:36:40,48785.37,47440.98,1639593406,47427.07,47635.97,2020.339373,46464.0,47440.98,48386.95,2021-12-15 18:36:46
2021-12-15 18:37:00,48785.37,47443.92,1639593426,47449.36,47636.05,2020.3681253,46464.0,47468.88,48386.95,2021-12-15 18:37:06
2021-12-15 18:37:20,48785.37,47501.36,1639593445,47474.5,47636.08,2023.17745652,46464.0,47505.39,48386.95,2021-12-15 18:37:25
2021-12-15 18:37:40,48785.37,47457.38,1639593468,47442.2,47640.68,2015.36121176,46464.0,47462.78,48386.95,2021-12-15 18:37:48
2021-12-15 18:38:00,48785.37,47512.98,1639593489,47456.27,47640.91,2015.19843928,46474.0,47488.22,48386.95,2021-12-15 18:38:09
2021-12-15 18:38:20,48785.37,47457.65,1639593500,47443.12,47640.98,2015.1801125,46476.4,47460.68,48386.95,2021-12-15 18:38:20
2021-12-15 18:38:40,48785.37,47458.18,1639593530,47439.37,47640.66,2020.35249372,46484.0,47460.77,48386.95,2021-12-15 18:38:50
2021-12-15 18:39:00,48785.37,47493.09,1639593550,47480.73,47645.57,2012.05069359,46489.99,47500.18,48386.95,2021-12-15 18:39:10
2021-12-15 18:39:20,48785.37,47519.0,1639593562,47510.67,47645.59,2012.01639691,46498.21,47544.78,48386.95,2021-12-15 18:39:22
2021-12-15 18:39:40,48785.37,47551.0,1639593581,47547.29,47645.43,2016.00927016,46502.41,47576.54,48386.95,2021-12-15 18:39:41
2021-12-15 18:40:00,48785.37,47617.11,1639593604,47617.11,47645.38,2020.08295774,46502.41,47622.21,48386.95,2021-12-15 18:40:04
2021-12-15 18:40:20,48785.37,47622.22,1639593623,47613.58,47645.38,2020.19060013,46502.41,47634.02,48386.95,2021-12-15 18:40:23
2021-12-15 18:40:40,48785.37,47617.42,1639593646,47575.19,47645.4,2020.69920521,46502.41,47593.21,48386.95,2021-12-15 18:40:46
2021-12-15 18:41:00,48785.37,47624.42,1639593666,47633.78,47645.4,2020.80670154,46502.41,47640.13,48386.95,2021-12-15 18:41:06
2021-12-15 18:41:20,48785.37,47660.58,1639593686,47632.16,47645.44,2020.98355418,46502.41,47660.59,48386.95,2021-12-15 18:41:26
2021-12-15 18:41:40,48785.37,47644.52,1639593708,47637.59,47645.44,2020.9920305,46502.41,47664.08,48386.95,2021-12-15 18:41:48
2021-12-15 18:42:00,48785.37,47638.75,1639593728,47636.48,47645.44,2021.33867008,46502.41,47657.68,48386.95,2021-12-15 18:42:08
2021-12-15 18:42:20,48785.37,47638.75,1639593750,47638.28,47645.49,2021.24900008,46502.41,47656.13,48386.95,2021-12-15 18:42:30
2021-12-15 18:42:40,48785.37,47653.01,1639593770,47624.68,47645.52,2025.7737583,46502.41,47652.99,48386.95,2021-12-15 18:42:50
2021-12-15 18:43:00,48785.37,47634.28,1639593790,47632.08,47647.07,2023.68496764,46502.41,47651.92,48386.95,2021-12-15 18:43:10
2021-12-15 18:43:20,48785.37,47630.88,1639593801,47643.88,47647.06,2024.53261311,46502.41,47651.92,48386.95,2021-12-15 18:43:21
2021-12-15 18:43:40,48785.37,47670.62,1639593820,47640.53,47647.3,2024.17803508,46502.41,47672.85,48386.95,2021-12-15 18:43:40
2021-12-15 18:44:00,48785.37,47676.92,1639593844,47643.88,47647.34,2027.44149123,46502.41,47656.12,48386.95,2021-12-15 18:44:04
2021-12-15 18:44:20,48785.37,47705.93,1639593863,47691.12,47647.35,2027.62912341,46502.41,47719.0,48386.95,2021-12-15 18:44:23
2021-12-15 18:44:40,48785.37,47701.62,1639593886,47677.07,47648.57,2025.44330715,46560.0,47711.57,48386.95,2021-12-15 18:44:46
2021-12-15 18:45:00,48785.37,47692.23,1639593906,47685.7,47648.57,2025.44979278,46560.0,47713.53,48386.95,2021-12-15 18:45:06
2021-12-15 18:45:20,48785.37,47789.0,1639593928,47788.99,47649.02,2032.01580139,46560.0,47799.0,48386.95,2021-12-15 18:45:28
2021-12-15 18:45:40,48785.37,47787.4,1639593948,47767.26,47649.13,2033.53882778,46560.0,47788.99,48386.95,2021-12-15 18:45:48
2021-12-15 18:46:00,48785.37,47813.05,1639593970,47808.81,47649.15,2033.49918214,46560.0,47829.0,48386.95,2021-12-15 18:46:10
2021-12-15 18:46:20,48785.37,47815.05,1639593981,47799.25,47649.15,2033.50838844,46560.0,47822.56,48386.95,2021-12-15 18:46:21
2021-12-15 18:46:40,48785.37,47813.33,1639594010,47814.93,47649.15,2033.51032844,46560.0,47829.0,48386.95,2021-12-15 18:46:50
2021-12-15 18:47:00,48785.37,47888.04,1639594021,47856.24,47649.66,2036.67537528,46560.0,47890.32,48386.95,2021-12-15 18:47:01
2021-12-15 18:47:20,48785.37,47890.56,1639594041,47886.93,47649.67,2036.68292235,46560.0,47900.97,48386.95,2021-12-15 18:47:21
2021-12-15 18:47:40,48785.37,47903.5,1639594063,47873.24,47649.67,2036.69320687,46560.0,47892.36,48386.95,2021-12-15 18:47:43
2021-12-15 18:48:00,48785.37,48052.48,1639594083,48035.61,47652.31,2052.88078695,46560.0,48068.04,48386.95,2021-12-15 18:48:03
